DateTime,BPM,Target,RHR,steps
2022-06-25 04:17:11,76,0,72,10
2022-06-25 04:17:21,76,0,72,11
2022-06-25 04:17:26,77,0,72,1
2022-06-25 04:17:56,77,0,72,15
2022-06-25 04:19:27,76,0,72,7
2022-06-25 04:19:42,79,0,72,31
2022-06-25 04:22:27,83,0,72,12
2022-06-25 04:22:32,83,0,72,55
2022-06-25 04:22:37,84,0,72,39
2022-06-25 04:23:12,84,0,72,23
2022-06-25 04:23:17,85,0,72,30
2022-06-25 04:23:42,86,0,72,35
2022-06-25 04:23:52,88,0,72,16
2022-06-25 04:24:07,88,0,72,26
2022-06-25 04:24:42,90,0,72,4
2022-06-25 04:25:02,91,0,72,15
2022-06-25 04:25:57,86,0,72,65
2022-06-25 04:26:02,87,0,72,79
2022-06-25 04:27:07,82,0,72,9
2022-06-25 04:27:22,81,0,72,39
2022-06-25 04:30:07,86,0,72,31
2022-06-25 04:30:37,87,0,72,16
2022-06-25 04:30:42,84,0,72,43
2022-06-25 04:30:47,79,0,72,17
2022-06-25 04:31:07,79,0,72,34
2022-06-25 04:31:27,82,0,72,21
2022-06-25 04:31:47,86,0,72,25
2022-06-25 04:31:52,83,0,72,2
2022-06-25 04:32:07,83,0,72,21
2022-06-25 04:32:52,81,0,72,16
2022-06-25 04:33:38,82,0,72,26
2022-06-25 04:35:38,78,0,72,4
2022-06-25 04:35:43,79,0,72,2
2022-06-25 04:38:13,82,0,72,8
2022-06-25 04:39:13,90,0,72,6
2022-06-25 04:39:33,90,0,72,7
2022-06-25 04:39:43,88,0,72,29
2022-06-25 04:42:13,98,0,72,7
2022-06-25 04:42:18,100,0,72,0
2022-06-25 04:42:23,102,0,72,0
2022-06-25 04:42:28,103,0,72,0
2022-06-25 04:42:33,105,0,72,0
2022-06-25 04:42:38,107,0,72,0
2022-06-25 04:42:43,104,0,72,0
2022-06-25 04:42:48,106,0,72,0
2022-06-25 04:42:58,111,0,72,8
2022-06-25 04:43:03,110,0,72,0
2022-06-25 04:43:08,109,0,72,4
2022-06-25 04:43:18,108,0,72,0
2022-06-25 04:43:38,101,0,72,0
2022-06-25 04:43:43,103,0,72,10
2022-06-25 04:43:48,104,0,72,16
2022-06-25 04:44:03,100,0,72,7
2022-06-25 04:45:13,94,0,72,10
2022-06-25 04:45:33,105,0,72,11
2022-06-25 04:45:38,108,0,72,50
2022-06-25 04:45:58,90,0,72,25
2022-06-25 04:48:08,87,0,72,6
